key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk
DIALOGUE_PODUNK_CUTSCENES_MAYOR_PIPPI_RESCUE_SPEAKER_Mayor_Goodman,Mayor Goodman,Maire Goodman,Sindaco Goodman,グッドマンちょうちょう,굿맨 시장,Alcalde Goodman,Alcalde Goodman,Prefeito Gentili,Burmistrz Goodman,Bürgermeister Goodman,Мэр Гудмен,Мер Гудмен
DIALOGUE_PODUNK_CUTSCENES_MICK_BARK_0,[@]Woof woof!,[@]Ouaf ouaf !,[@]Bau bau!,[@]ワンワン！,[@]멍 멍!,[@]¡Guau guau!,"[@]¡Guau, guau!",[@]Au au!,[@]Hau hau!,[@]Wuff wuff!,[@]Гав-гав!,[@]Гав-гав!
DIALOGUE_PODUNK_CUTSCENES_MICK_BARK_1,[@]Looks like Mick has something to tell you.,[@]On dirait que Mick a quelque chose à vous dire.,[@]Sembra che Mick abbia qualcosa da dirti.,[@]ミックが　はなしたいことが　あるようだ。,[@]믹이 당신에게 할 말이 있는 것 같다.,[@]Parece que Mick tiene algo que decirte.,[@]Parece que Mick tiene algo que contarte.,[@]Parece que o Mick tem algo para te dizer.,"[@]Wygląda na to, że Mick ma ci coś do powiedzenia.",[@]Mick scheint dir etwas sagen zu wollen.,"[@]Похоже, Мику есть что тебе сказать.","[@]Схоже, Міку є що тобі сказати."
DIALOGUE_PODUNK_CUTSCENES_MICK_BARK_SPEAKER_Mick,Mick,Mick,Mick,ミック,믹,Mick,Mick,Mick,Mick,Mick,Мик,Мік
DIALOGUE_PODUNK_CUTSCENES_MIMMIE_IGNORE_0,"[@]Hey, where are you going?!","[@]Hé, tu vas où comme ça ?!","[@]Ehi, dove stai andando?!",[@]おにいちゃん　おいていかないで！,"[@]오빠, 어디가?!","[@]Hey, ¡¿adónde vas?!","[@]Eh, ¡¿a dónde vas?!","[@]Ei, aonde você tá indo?!","[@]Hej, dokąd idziesz?!","[@]Hey, wohin gehst du?!","[@]Эй, куда ты?!","[@]Гей, ти куди?!"
DIALOGUE_PODUNK_CUTSCENES_MIMMIE_IGNORE_1,[@]Please make sure it's dead...,[@]Va voir si elle s'est vraiment arrêtée de bouger...,"[@]Puoi vedere se è morta, per favore?",[@]しんだか　かくにんしてよ・・・。,[@]안 움직이는지 확인만 해줘... 응?,"[@]Por favor, asegúrate que esté muerto...","[@]Por favor, comprueba que está muerta...","[@]Por favor, veja se ela já morreu...","[@]Upewnij się, że nie żyje...",[@]Bitte schau ob sie tot ist ...,"[@]Пожалуйста, посмотри, вдруг она ещё жива!..","[@]Будь ласка, переконайся, що вона мертва..."
DIALOGUE_PODUNK_CUTSCENES_MIMMIE_IGNORE_SPEAKER_Mimmie,Mimmie,Mimmie,Mimmie,ミミー,미미,Mimmie,Mimmie,Mimmie,Mimmie,Mimmie,Мимми,Міммі
DIALOGUE_PODUNK_CUTSCENES_MINNIE_DOOR_1,"[@]Ugh, it won't open!","[@]Argh, ça veut pas s'ouvrir !","[@]Uffa, non si apre!",[@]・・・うーん！　あかないよう！,"[@]으으, 꼼짝도 안 해!","[@]Ugh, ¡no se abre!","[@]Ugh, ¡no se abre!","[@]Argh, não quer abrir!","[@]Uch, nie chcą się otworzyć!","[@]Uhh, sie lässt sich nicht öffnen!",[@]...Ну откройся уже!,[@]Не відчиняється!
DIALOGUE_PODUNK_CUTSCENES_MINNIE_DOOR_SPEAKER_Minnie,Minnie,Minnie,Minnie,ミニー,미니,Minnie,Minnie,Minnie,Minnie,Minnie,Минни,Мінні
DIALOGUE_PODUNK_CUTSCENES_MINNIE_LEAVE_1,"[@]Way to go, [Ninten]![WAIT@]But our house is still falling apart!",[@]Bien joué [Ninten] ![WAIT@]Mais la maison est toujours en train de s'effondrer !,"[@]Sei un grande, [Ninten]![WAIT@]Ma la casa sta comunque cadendo a pezzi!",[@]わぁ！　おにいちゃん　つよーい！[WAIT@]でも　こわい！\nまだ　すごくゆれてる・・・。,"[@]좋았어, 오빠![WAIT@]근데 아직도 집이 무너지고 있어!","[@]¡Bien hecho, [Ninten]![WAIT@]¡Pero nuestra casa todavía se está cayendo a pedazos!","[@]¡Bien hecho, [Ninten]![WAIT@]¡Pero nuestra casa todavía se está desmoronando!","[@]Isso aí, [Ninten]![WAIT@]Mas a nossa casa ainda está caindo aos pedaços!","[@]Brawo, [Ninten]![WAIT@]Ale nasz dom nadal się rozpada!","[@]Weiter so, [Ninten]![WAIT@]Aber unser Haus fällt immer noch auseinander!","[@]Молодец, [Ninten]![WAIT@]Но дом всё ещё рушится!","[@]Молодець, [Ninten]![WAIT@]Але наш дім досі розвалюється!"
DIALOGUE_PODUNK_CUTSCENES_MINNIE_LEAVE_4,[@]I wonder how Mimmie's doing. Let's go check if she's okay!,[@]Je me demande comment va Mimmie. Allons voir !,[@]Chissà come sta Mimmie. Andiamo a controllare!,[@]ミミーが　しんぱいだわ！[WAIT@]おにいちゃん！\nはやく　たすけにいかなきゃ！,[@]미미도 괜찮은지 확인하러 가자!,[@]Me pregunto cómo estará Mimmie. ¡Vamos a ver si está bien!,[@]Me pregunto cómo estará Mimmie. ¡Vayamos a verla!,[@]E quanto à Mimmie? Vamos lá ver se ela está bem!,"[@]Ciekawe co u Mimmie. Sprawdźmy, czy wszystko z nią w porządku!","[@]Ich frag mich, wie's Mimmie geht. Lass uns schauen, ob es ihr gut geht!",[@]Давай пойдём к Мимми — вдруг что случилось!..,"[@]А що ж з Міммі?! Пішли перевіримо, чи з нею все гаразд!"
DIALOGUE_PODUNK_CUTSCENES_MINNIE_LEAVE_SPEAKER_Minnie,Minnie,Minnie,Minnie,ミニー,미니,Minnie,Minnie,Minnie,Minnie,Minnie,Минни,Мінні
DIALOGUE_PODUNK_CUTSCENES_MONKEY_APOLOGIZE_1,"[@]EEK, EE EEEK, EEK.","[@]OUH, OUK HII, OUK HI !","[@]EEK, EE EEEK, EEK.",[@]キャッキャキャ　ウキーキー。,"[@]우끼, 우끼끼, 우끼.","[@]EEK, EE EEEK, EEK.","[@]IIK, II IIIK, IIK.","[@]UUH, UH UH, AH AAH!","[@]UUU, UUU, AA, AA!","[@]UUHK, UH-AAAHK, AAK.","[@]У, у, у. У, а, а!","[@]У, у, у. У, а, а!"
DIALOGUE_PODUNK_CUTSCENES_MONKEY_APOLOGIZE_2,(Sorry for stealing your key earlier.[WAITBR]Let me make it up to you with a song.),(Désolé de t'avoir volé ta clé tout à l'heure.[WAITBR]Laisse-moi te chanter une chanson pour me faire pardonner.),(Scusa per averti rubato la chiave.[WAITBR]Mi faccio perdonare con una canzone.),（カギを　うばって　わるかったな。[WAITBR]おわびに　うたを　うたってあげるよ）,(아까 열쇠 훔쳐서 미안해.[WAITBR]내 노래를 들어서라도 용서해 줘.),(Lo siento por robar tus llaves antes.[WAITBR]Déjame compensarte con una canción.),(Perdón por haberte robado la llave antes.[WAITBR]Deja que te compense con una canción.),"(Desculpa ter roubado a sua chave, parceiro.[WAITBR]Deixe eu me redimir com uma canção.)",(Przepraszam za kradzież klucza.[WAITBR]Wynagrodzę ci to pewną piosenką.),"(Entschuldigung, dass ich vorhin deinen Schlüssel gestohlen habe.[WAITBR]Machen wir es wieder gut mit einem Lied.)","(Извини за то, что украла у тебя ключ.[WAITBR]Позволь мне загладить свою вину песней.)","(Вибач, що вкрала у тебе ключ. [WAITBR] Дозволь мені згладити свою провину піснею.)"
DIALOGUE_PODUNK_CUTSCENES_MONKEY_APOLOGIZE_SPEAKER_Monkey,Monkey,Singe,Scimmia,サル,원숭이,Mono,Mono,Macaco,Małpa,Affe,Обезьянка,Мавпочка
DIALOGUE_PODUNK_CUTSCENES_PILLOW_ATTACK_2,"[@]Big brother, is that you?!","[@]C'est toi, grand frère ?!","[@]Fratellone, sei tu?!",[@]おにいちゃん！　こわいよー！,[@]오빠? 오빠 맞아?!,"[@]Hermanito, ¡¿eres tú?!","[@]Hermanito, ¡¿eres tú?!","[@]Irmãozão, é você?!","[@]Starszy bracie, to ty?!","[@]Bruder, bist du das?!","[@]Братец, это ты?!","[@]Старший брат, це ти?!"
DIALOGUE_PODUNK_CUTSCENES_PILLOW_ATTACK_4,[@]Watch out! It's a crazy pillow!,[@]Attention ! Cet oreiller est devenu fou !,[@]Attento! Quel cuscino è impazzito!,[@]あぶない！　マクラが！,[@]조심해! 베개가 미쳤나 봐!,[@]¡Cuidado! ¡La almohada está loca!,[@]¡Cuidado! ¡La almohada está viva!,[@]Cuidado! O travesseiro tá maluco!,[@]Uważaj! Ta poduszka zwariowała!,[@]Pass auf! Da ist ein wahnsinniges Kissen!,[@]Смотри! Подушка с ума сошла!,[@]Обережно! Ця подушка скажена!
DIALOGUE_PODUNK_CUTSCENES_PILLOW_ATTACK_SPEAKER_Minnie,Minnie,Minnie,Minnie,ミニー,미니,Minnie,Minnie,Minnie,Minnie,Minnie,Минни,Мінні
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_0,[@]Sigh... She's not here either...,[@]*soupir*... Elle n'est pas là non plus...,[@]Sigh... non è neanche qui...,[@]はぁ・・・　ここにもいない・・・。,[@]후우... 여기에도 없네...,[@]Uy... Ella tampoco esta aquí...,[@]Ugh... Tampoco está por aquí...,"[@]Ai, ai... Ela não está aqui também...",[@]Ech... Jej też tu nie ma...,[@]Seufz ... Hier ist sie auch nicht ...,[@]Эх... И здесь её нет...,[@]Ех... і тут її нема...
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_3,[@]Mom?,[@]Maman ?,[@]Mamma?,[@]ママ？,[@]엄마?,[@]¿Mamá?,[@]¿Mamá?,[@]Mãe?,[@]Mamo?,[@]Mama?,[@]Мама?,[@]Мама?
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_4,[@][Pippi]...?[WAIT@]Is that you?,[@][Pippi]... ?[WAIT@]C'est toi ?,[@][Pippi]...?[WAIT@]Sei tu?,[@][Pippi]ちゃん・・・？[DELAY]\n[Pippi]ちゃんなの？！,[@][Pippi]...?[WAIT@]정말 너니?,[@]¿[Pippi]...?[WAIT@]¿Eres tú?,[@]¿[Pippi]...?[WAIT@]¿Eres tú?,[@][Pippi]...?[WAIT@]É você?,[@][Pippi]...?[WAIT@]Czy to ty?,[@][Pippi] ...?[WAIT@]Bist du das?,[@][Pippi]?..[WAIT@]Это ты?,[@][Pippi]?..[WAIT@]Це ти?
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_6,[@]Yup!,[@]Oui !,[@]Sì!,[@]ママ！　ただいま！,[@]응!,[@]¡Sí!,[@]¡Sí!,[@]Aham!,[@]Taaak!,[@]Jup!,[@]Ага!,[@]Ага!
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_7,"[@]Oh, what a relief![WAIT@]I thought I lost you forever...[WAIT@]Where in the world did you wander off to this time?","[@]Oh, j'ai eu tellement peur ![WAIT@]J'ai cru que je t'avais perdue pour toujours...[WAIT@]Où est-ce que tu as bien pu aller traîner, cette fois ?","[@]Oh, che sollievo![WAIT@]Credevo di averti persa per sempre...[WAIT@]Dove caspita sei finita stavolta?",[@]あぁ！　よかった！　よかったわ！[DELAY:5]\n[Pippi]ちゃん！[WAIT@]ママ　もう　しんぱいで　しんぱいで・・・。[WAIT@]それで・・・。[DELAY:11]\nいったい　どこにいっていたの？！,[@]정말 다행이구나![WAIT@]영원히 못 찾으면 어쩌나 싶었는데...[WAIT@]도대체 어디서 뭘 하고 있던 거니?,"[@]¡Oh, qué alivio![WAIT@]Pensaba que te había perdido para siempre...[WAIT@]¿En dónde rayos te has ido esta vez?","[@]¡Oh, qué alivio![WAIT@]Pensaba que te había perdido para siempre...[WAIT@]¿En dónde narices te habías metido esta vez?","[@]Ah, que alívio![WAIT@]Eu achei que tinha te perdido para sempre...[WAIT@]Onde raios você se meteu dessa vez?","[@]Och, co za ulga![WAIT@]Myślałam, że straciłam cię na zawsze...[WAIT@]Gdzie się podziałaś tym razem?","[@]Oh, was für eine Erleichterung![WAIT@]Ich dachte, ich verliere dich für immer ...[WAIT@]Wohin bist du diesmal nur hingegangen?","[@]Фух, слава богу![WAIT@]Я уж думала, совсем тебя потеряла![WAIT@]И куда же ты в этот раз забрела?","[@]Фух, слава богу![WAIT@]Я вже думала, назовсім тебе втратила! [WAIT@]І куди ж тебе затягнуло у цей раз?"
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_10,"[@]You won't believe it, but I was chasing a butterfly when suddenly, some zombies kidnapped me!","[@]Tu vas pas me croire, mais je courais après un papillon et tout d'un coup des zombies m'ont capturée !","[@]Forse non ci credi, ma stavo inseguendo una farfalla e poi mi hanno rapito gli zombi.",[@]あのね！　[DELAY]きれいなチョウチョを　みつけたの！[DELAY]\nおいかけてたら　はかばのほうまでいっちゃって[DELAY]\nゾンビに　おそわれたのよ！　[WAIT@]それで　さらわれちゃったの・・・。,[@]그게... 어제 나비를 쫓고 있었는데 갑자기 좀비들이\n절 납치했어요!,"[@]No me lo vas a creer, pero estuve persiguiendo una mariposa cuando de repente, ¡unos zombies me secuestraron!","[@]No te lo vas a creer, pero estaba persiguiendo una mariposa cuando de repente, unos zombis me secuestraron.","[@]Você não vai acreditar, mas eu estava perseguindo uma borboleta. Aí, de repente, uns zumbis me sequestraram!","[@]Nie uwierzysz, ale goniłam motyla, gdy nagle porwały mnie jakieś zombie!","[@]Du wirst mir's nicht glauben, ich hab einen Schmetterling verfolgt, als ich plötzlich von Zombies entführt wurde!","[@]Ты не поверишь, но я гналась за бабочкой, и вдруг меня схватили и похитили зомби!","[@]Ти не повіриш, але я гналася за метеликом, і раптом мене схопили та викрали зомбі!"
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_11,[@]Really?,[@]Vraiment ?,[@]Davvero?,[@]まぁ・・・！　こわかったでしょうに・・・。,[@]정말?,[@]¿En serio?,[@]¿En serio?,[@]É sério?,[@]Poważnie?,[@]Ach wirklich?,[@]Правда?,[@]Справді?
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_12,[@]Yeah! They even locked me in a coffin!,[@]Ouais ! Ils m'ont même enfermée dans un cercueil !,[@]Sì! Mi hanno anche chiuso in una bara!,[@]へいきよ！　[DELAY]なんとか　にげようと\nしたんだけど　[DELAY]カンオケのなかに\nとじこめられちゃってね。,[@]네! 게다가 관에 가뒀어요!,[@]¡Sí! ¡Incluso me encerraron en un ataúd!,[@]¡Sí! ¡Y también me encerraron en un ataúd!,[@]Sim! Eles me trancaram num caixão!,[@]Tak! Nawet zamknęli mnie w trumnie!,[@]Ja! Sie haben mich in einen Sarg eingeschlossen!,[@]Да! Они даже закрыли меня в гробу!,[@]Так! Вони навіть запхали мене в труну!
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_13,[@]That must have been terrifying!,[@]Ça devait être terrifiant !,[@]Che paura che avrai avuto!,[@]え！？　カンオケのなかに！？,[@]정말 무서웠겠구나.,[@]¡Eso debió de haber sido terrorífico!,[@]¡Debes haberlo pasado fatal!,[@]Isso deve ter sido horrível!,[@]To musiało być przerażające!,[@]Das muss schrecklich gewesen sein!,[@]Ужас какой!,[@]Який жах!
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_14,"[@]Eh, not really. It was kind of cozy actually.","[@]Oh, pas vraiment. C'était assez confortable, en fait.","[@]Mah, non tanto. Si stava bene.",[@]えへへ・・・[DELAY]\nいがいと　いごごちよかったよ！,[@]사실 좀 아늑했어요.,"[@]Eh, no realmente. Estaba bastante cómoda y era un poco acogedor.","[@]Eh, no ha sido para tanto. En verdad, estaba bastante\ncómoda allí.","[@]Nhé, não muito. Até que tava confortável.",[@]Nie do końca. W sumie było całkiem przytulnie.,"[@]Äh, nicht wirklich. Eigentlich war es sogar recht entspannt.","[@]Э-э-э, ну не. В нём было вполне уютно.","[@]Е-е-е, не сказала би. Там було досить затишно."
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_15,"[@]And I assume it was [Ninten] over there that saved you, right?","[@]Et j'imagine que c'est [Ninten] qui t'a sauvée, c'est ça ?",[@]Ed è stato [Ninten] a salvarti?,[@]あらあら　[Pippi]ちゃんたら・・・\nもしかして　[Ninten]くんが\nあなたを　たすけてくれたの？,"[@]그리고 널 구해준 게 이쪽에 있는 [Ninten]\n같은데, 맞니?","[@]Y supongo que fue [Ninten] el que te salvó, ¿cierto?","[@]Y supongo que es [Ninten] quien te ha salvado, ¿verdad?","[@]E, pelo jeito, foi o [Ninten] que te salvou, não é?","[@]I zakładam, że to [Ninten] cię uratował, prawda?","[@]Und ich nehme an, es war [Ninten] dort, der dich gerettet hat?","[@]И я полагаю, что [Ninten] тебя спас?","[@]І, бачу, це саме [Ninten] тебе врятував?"
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_16,"[@]Hmm, I guess you could say that.","[@]Hmm, on peut dire ça.",[@]Diciamo di sì.,[@]えーと・・・・・。[WAIT@]・・・・・[DELAY]うん！[DELAY]　そうよ！[DELAY]\nかれが　たすけにきてくれたの！,[@]네!,"[@]Hmm, eso se podría decir.","[@]Sí, eso se podría decir.","[@]Hmm, é, foi por aí...","[@]Hmm, można tak powiedzieć.","[@]Hmm, ich denke, so kann man's sagen.","[@]Хм-м-м, что-то вроде того.","[@]Гм-м-м, щось таке."
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_17,"[@]Oh, I knew I could count on you to save my precious [Pippi].","[@]Oh, je savais que je pouvais compter sur toi pour sauver ma petite [Pippi] adorée.",[@]Sapevo di poter contare su di te.,[@]まあまあ！　[Ninten]くん！[WAIT@]あなたは　なんて　ゆうかんなのかしら！[DELAY]\n[Pippi]ちゃんの　いのちの　おんじんよ！,[@]내 소중한 [Pippi]를 구해줘서 고마워.,"[@]Oh, sabía que podía contar contigo para salvar a mi preciosa [Pippi].","[@]Oh, sabía que podía contar contigo para salvar a mi preciosa [Pippi].","[@]Ah, eu sabia que podia contar com você para salvar a minha querida [Pippi]!","[@]Och, wiedziałam, że uratujesz moją najdroższą [pl_decl:Pippi:F:3].","[@]Oh, ich wusste, dass ich auf dich zählen kann, meine kostbare [Pippi] zu retten.","[@][Ninten], я знала, что на тебя можно положиться.","[@][Ninten], я знала, що на тебе можна покластися."
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_18,"[@]Thank you, [Ninten]. You truly are a hero.","[@]Merci, [Ninten]. Tu es vraiment un héros.","[@]Grazie, [Ninten]. Sei davvero un eroe.",[@]ほんとうに　どうもありがとう！,"[@][Ninten], 넌 우리의 진정한 영웅이야. 고마워!","[@]Gracias, [Ninten]. Eres un verdadero héroe.","[@]Gracias, [Ninten]. Eres realmente un héroe.","[@]Obrigada, [Ninten], você é mesmo um herói.","[@]Dziękuję, [Ninten]. Naprawdę jesteś bohaterem.","[@]Ich danke dir, [Ninten]. Du bist wahrlich ein Held.",[@]Спасибо тебе большое. Ты и вправду герой.,[@]Щиро тобі дякую. Ти справжній герой.
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_19,"[@]Say mom, you mind helping us with something?","[@]Dis, Maman, tu peux nous aider pour quelque chose ?","[@]Senti, mamma, ci puoi aiutare?",[@]そうだ　ママ！　ききたいことがあるんだ！,"[@]엄마, 우리 좀 도와줄 수 있어요?","[@]Dime mamá, ¿te importaría ayudarnos en algo?","[@]Dime, mamá, ¿te importaría ayudarnos en algo?","[@]Mamãe, você pode nos ajudar com uma coisinha?","[@]Mamo, możesz nam w czymś pomóc?","[@]Sag Mama, kannst du uns da bei etwas helfen?","[@]Мам, слушай, а можешь нам помочь кое с чем?","[@]Слухай, мамо, а можеш нам допомогти?"
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_20,"[@]Yeah, sure! What is it?","[@]Oui, bien sûr ! Qu'est-ce que je peux faire ?","[@]Certo, cosa ti serve?",[@]どうしたの？　[Pippi]ちゃん。,[@]그럼! 뭘 도와줄까?,[@]¡Seguro! ¿Qué es?,"[@]¡Claro, por supuesto! ¿Qué necesitáis?",[@]É claro! O que é?,"[@]Tak, jasne! W czym problem?",[@]Aber klar! Was gibt es?,"[@]Да, конечно! С чем?","[@]Так, звичайно! З чим?"
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_21,[@]You see... This poor birdie got lost and we're trying to find its mommy.,[@]Regarde... Ce pauvre petit oiseau s'est perdu et on essaye de retrouver sa maman.,[@]Vedi... questo uccellino si è perso e stiamo cercando la sua mamma.,[@]わたしたち[DELAY:5]　まちで　このこを　みつけたの！[WAIT@]このこを　ママのところにかえしてあげたくて\nいま　さがしてるところなんだけど。,[@]이 새가 길을 잃어서 엄마 새를 찾고 있어요.,[@]Verás... Este pobre pajarito se ha perdido y estamos tratando de encontrar a su mami.,[@]Verás... Este pobre pajarito se ha perdido y estamos intentando encontrar a su mami.,[@]É o seguinte... Esse pobre passarinho se perdeu e estamos procurando a mãe dele.,[@]Widzisz... Ten biedny ptaszek się zgubił i próbujemy znaleźć jego mamę.,"[@]Also ... dieses arme Vögelchen hat sich verirrt und wir versuchen, seine Mama zu finden.",[@]Видишь... Этот бедный птенчик потерялся и мы пытаемся найти его мамочку.,"[@]Бачиш... Це бідне пташеня загубилося, і ми намагаємося знайти його матусю."
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_22,[@]Have you seen her?,"[@]Tu l'aurais pas vue, par hasard ?",[@]L'hai vista per caso?,[@]ママ　こころあたりない？,[@]혹시 본 적 있어요?,[@]¿La has visto?,[@]¿La has visto?,[@]Você viu ela por aí?,[@]Widziałaś ją?,"[@]Weißt du, wo sie ist?",[@]Ты видела её?,[@]Ти її зустрічала?
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_23,"[@]Oh! That must be singing Laura's baby![WAIT@]She's so sad, she's hardly showing herself to anyone these days.","[@]Oh ! C'est sûrement le bébé de Laura, l'oiseau chanteur ![WAIT@]Elle a l'air tellement triste, elle ne se montre presque plus ces derniers temps.",[@]Oh! Ma quello è il piccolo di Laura la canterina![WAIT@]È così triste che non si fa vedere in giro ultimamente.,[@]もしかして・・・[DELAY]　このこ\nうたひめローラのこども　じゃない！？[WAIT@]こどもをなくして　おちこんでたから\nローラは　ひとまえにすがたを\nみせなくなったと　きいているわ。,[@]오! 로라의 아기인 거 같은데![WAIT@]근데 로라는 지금 슬퍼서인지 모습을 드러내지 않고\n있단다...,"[@]¡Oh! ¡Ese debe de ser el bebé de Laura Cantora![WAIT@]Ella está muy triste, difícilmente se muestra a alguien en estos días.",[@]¡Oh! ¡Este tiene que ser el bebé de Laura Cantora![WAIT@]Últimamente está tan triste que casi no se deja ver.,"[@]Ah! Deve ser o bebê da Laura cantante![WAIT@]Ela está tão triste, mal aparece pros outros ultimamente.","[@]Och! To musi być dziecko śpiewającej Laury![WAIT@]Jest taka smutna, prawie nikomu się nie pokazuje.","[@]Oh! Das muss das Baby von Laura, dem Singvogel, sein![WAIT@]Sie ist so traurig, sie zeigt sich die Tage kaum jemandem.","[@]А, скорее всего, это птенец певчей Лоры![WAIT@]Ей настолько грустно, что в последнее время она даже почти не выглядывает.","[@]О! Найімовірніше, це пташеня співочої Лори![WAIT@]Їй настільки сумно, що останнім часом вона зовсім відсторонилася від усіх."
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_25,"[@]I don't know where she is now, but I do know [color]she's still somewhere on this island[/color].","[@]Je ne sais pas où elle se trouve actuellement, mais je sais qu'elle est [color]toujours quelque part sur cette île[/color].","[@]Non so dov'è, ma so che è [color]ancora su quest'isola[/color].",[@]いま　どこにいるか　わからないけど\nきっと　カナリアむらからは　[color]でていない[/color]はずよ。\nきっと　[color]このむらのどこか[/color]にいるわ！,[@]어디에 있는지는 모르겠지만 [color]이 근처[/color]에는 있을\n거란다.,"[@]No sé dónde estará ahora, pero sé que [color]todavía está en algún lugar de esta isla[/color].","[@]No sé dónde estará ahora, pero sí que sé que [color]todavía está en algún lugar de esta isla[/color].","[@]Eu não sei onde ela está agora, mas sei que [color]ela ainda está em algum lugar desta ilha[/color].","[@]Nie wiem, gdzie jest teraz, ale wiem, że nadal jest [color]gdzieś na tej wyspie[/color].","[@]Ich weiß nicht, wo sie gerade ist, aber ich weiß, [color]sie ist immer noch irgendwo auf der Insel.[/color]","[@]Понятия не имею, где она сейчас, но точно знаю, что [color]она всё ещё где-то на этом островке[/color].","[@]Не впевнена, де вона зараз, але точно знаю, що [color]вона залишилась десь на цьому острівці[/color]."
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_26,"[@]If you need anything else, feel free to ask me.","[@]Si vous avez besoin de quoi que ce soit d'autre, n'hésitez pas à me le demander.","[@]Se hai bisogno di altro, chiedi pure.",[@]ほかに　わからないことがあれば\nなんでも　きいて　ちょうだいね！,[@]더 필요한 게 있으면 나한테 물어보렴.,"[@]Si necesitan algo más, no duden en preguntarme.","[@]Si necesitáis algo más, no dudéis en pedírmelo.","[@]Se vocês precisarem de algo, estarei aqui.","[@]Jeśli potrzebujesz czegoś więcej, nie wahaj się mnie zapytać.","[@]Falls ihr noch was braucht, könnt ihr mich gerne fragen.","[@]Не стесняйтесь спрашивать, если вам понадобится что-нибудь ещё.","[@]Не соромтеся запитувати, якщо вам ще щось знадобиться."
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_27,"[@]Okay thanks, mom!","[@]D'accord, merci Maman !","[@]Ok, grazie mamma!",[@]わかった！　ありがとう　ママ！[WAIT@]さぁ！　[Ninten]くん！[DELAY]\nローラを　さがしに　いきましょ！,"[@]고마워, 엄마!","[@]¡Está bien, gracias mamá!","[@]¡Vale, gracias, mamá!","[@]Tá bom, obrigada mamãe!","[@]Dzięki, mamo!","[@]Okay, danke Mama.","[@]Хорошо, спасибо, мам!","[@]Добре, дякую, мам!"
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_SPEAKER_???,???,???,???,？？？,???,???,???,???,???,???,???,???
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_SPEAKER_Mrs._Lindgren,Mrs. Lindgren,Mᵐᵉ Lindgren,Sig.ra Lindgren,リンドグレーンさん,린드그렌 부인,Sra. Lindgren,Sra. Lindgren,Sra. Lindgren,Pani Lindgren,Frau Lindgren,Миссис Линдгрен,Місіс Ліндгрен
